"source","target","correlation","direct","cor"
"fun_ASV_85","bac_ASV_67",-0.70485036119711,"undirected","-"
"fun_ASV_162","bac_ASV_138",0.739938080495356,"undirected","+"
"fun_ASV_233","bac_ASV_138",-0.682146542827657,"undirected","-"
"fun_ASV_254","bac_ASV_55",0.698658410732714,"undirected","+"
"fun_ASV_708","bac_ASV_55",0.839009287925697,"undirected","+"
"fun_ASV_316","bac_ASV_81",-0.702786377708978,"undirected","-"
"fun_ASV_16","bac_ASV_81",0.735810113519092,"undirected","+"
"fun_ASV_189","bac_ASV_404",0.700722394220846,"undirected","+"
"fun_ASV_57","bac_ASV_404",-0.752321981424149,"undirected","-"
"fun_ASV_16","bac_ASV_33",0.750257997936017,"undirected","+"
"fun_ASV_63","bac_ASV_33",-0.721362229102167,"undirected","-"
"fun_ASV_346","bac_ASV_171",-0.698658410732714,"undirected","-"
"fun_ASV_595","bac_ASV_171",0.772721886333013,"undirected","+"
"fun_ASV_99","bac_ASV_367",0.692466460268318,"undirected","+"
"fun_ASV_317","bac_ASV_367",0.700216887590135,"undirected","+"
"fun_ASV_34","bac_ASV_187",-0.723426212590299,"undirected","-"
"fun_ASV_166","bac_ASV_221",0.729618163054696,"undirected","+"
"fun_ASV_356","bac_ASV_296",0.799793601651187,"undirected","+"
"fun_ASV_197","bac_ASV_13",-0.686274509803922,"undirected","-"
"fun_ASV_265","bac_ASV_72",0.726897360678808,"undirected","+"
"fun_ASV_4","bac_ASV_153",0.69453044375645,"undirected","+"
"fun_ASV_330","bac_ASV_375",0.766769865841073,"undirected","+"
"fun_ASV_132","bac_ASV_109",-0.706914344685243,"undirected","-"
"fun_ASV_41","bac_ASV_346",0.768833849329205,"undirected","+"
"fun_ASV_24","bac_ASV_416",-0.684563849616547,"undirected","-"
"fun_ASV_362","bac_ASV_572",-0.733092508639138,"undirected","-"
"fun_ASV_33","bac_ASV_265",0.686274509803922,"undirected","+"
"fun_ASV_589","bac_ASV_7",-0.74406604747162,"undirected","-"
"fun_ASV_371","bac_ASV_390",-0.704181818157595,"undirected","-"
"fun_ASV_188","bac_ASV_245",-0.762641898864809,"undirected","-"
"fun_ASV_59","bac_ASV_304",-0.826625386996904,"undirected","-"
"fun_ASV_11","bac_ASV_57",-0.696594427244582,"undirected","-"
"fun_ASV_213","bac_ASV_282",0.690402476780186,"undirected","+"
"fun_ASV_34","bac_ASV_101",-0.82249742002064,"undirected","-"
"fun_ASV_167","bac_ASV_15",0.69453044375645,"undirected","+"
"fun_ASV_35","bac_ASV_27",0.731682146542828,"undirected","+"
"fun_ASV_86","bac_ASV_252",0.797729618163055,"undirected","+"
"fun_ASV_45","bac_ASV_262",0.706914344685243,"undirected","+"
"fun_ASV_70","bac_ASV_725",0.681544437254398,"undirected","+"
"fun_ASV_202","bac_ASV_170",-0.69453044375645,"undirected","-"
"fun_ASV_297","bac_ASV_364",-0.765100773100847,"undirected","-"
"fun_ASV_257","bac_ASV_364",-0.762641898864809,"undirected","-"
"fun_ASV_138","bac_ASV_364",-0.737874097007224,"undirected","-"
"fun_ASV_689","bac_ASV_364",-0.727929885338863,"undirected","-"
"fun_ASV_203","bac_ASV_364",-0.73374613003096,"undirected","-"
"fun_ASV_36","bac_ASV_364",-0.698658410732714,"undirected","-"
"fun_ASV_256","bac_ASV_364",-0.706914344685243,"undirected","-"
"fun_ASV_454","bac_ASV_364",-0.775025799793602,"undirected","-"
"fun_ASV_233","bac_ASV_364",-0.684210526315789,"undirected","-"
"fun_ASV_311","bac_ASV_364",-0.746130030959752,"undirected","-"
"fun_ASV_268","bac_ASV_364",-0.801857585139319,"undirected","-"
"fun_ASV_37","bac_ASV_364",0.713106295149639,"undirected","+"
"fun_ASV_293","bac_ASV_364",-0.696594427244582,"undirected","-"
"fun_ASV_112","bac_ASV_364",-0.805985552115583,"undirected","-"
"fun_ASV_158","bac_ASV_364",-0.74406604747162,"undirected","-"
"fun_ASV_76","bac_ASV_364",-0.824561403508772,"undirected","-"
"fun_ASV_174","bac_ASV_364",-0.849329205366357,"undirected","-"
"fun_ASV_608","bac_ASV_364",-0.682146542827657,"undirected","-"
"fun_ASV_406","bac_ASV_364",-0.739938080495356,"undirected","-"
"fun_ASV_10","bac_ASV_364",0.715170278637771,"undirected","+"
"fun_ASV_68","bac_ASV_364",0.79360165118679,"undirected","+"
"fun_ASV_8","bac_ASV_364",-0.787409700722394,"undirected","-"
"fun_ASV_305","bac_ASV_364",-0.717234262125903,"undirected","-"
"fun_ASV_71","bac_ASV_364",-0.69453044375645,"undirected","-"
"fun_ASV_246","bac_ASV_364",-0.708978328173375,"undirected","-"
"fun_ASV_847","bac_ASV_364",-0.695030095830208,"undirected","-"
"fun_ASV_677","bac_ASV_364",-0.778523593681564,"undirected","-"
"fun_ASV_297","bac_ASV_103",0.689726472916823,"undirected","+"
"fun_ASV_257","bac_ASV_103",0.74406604747162,"undirected","+"
"fun_ASV_138","bac_ASV_103",0.708978328173375,"undirected","+"
"fun_ASV_141","bac_ASV_103",0.708978328173375,"undirected","+"
"fun_ASV_377","bac_ASV_103",0.73374613003096,"undirected","+"
"fun_ASV_3","bac_ASV_103",-0.727554179566563,"undirected","-"
"fun_ASV_689","bac_ASV_103",0.822922154063934,"undirected","+"
"fun_ASV_203","bac_ASV_103",0.723426212590299,"undirected","+"
"fun_ASV_36","bac_ASV_103",0.764705882352941,"undirected","+"
"fun_ASV_154","bac_ASV_103",0.731682146542828,"undirected","+"
"fun_ASV_256","bac_ASV_103",0.754385964912281,"undirected","+"
"fun_ASV_454","bac_ASV_103",0.766769865841073,"undirected","+"
"fun_ASV_233","bac_ASV_103",0.79360165118679,"undirected","+"
"fun_ASV_311","bac_ASV_103",0.739938080495356,"undirected","+"
"fun_ASV_268","bac_ASV_103",0.907120743034056,"undirected","+"
"fun_ASV_5","bac_ASV_103",0.696594427244582,"undirected","+"
"fun_ASV_45","bac_ASV_103",0.69453044375645,"undirected","+"
"fun_ASV_349","bac_ASV_103",0.715170278637771,"undirected","+"
"fun_ASV_158","bac_ASV_103",0.754385964912281,"undirected","+"
"fun_ASV_76","bac_ASV_103",0.756449948400413,"undirected","+"
"fun_ASV_174","bac_ASV_103",0.690402476780186,"undirected","+"
"fun_ASV_237","bac_ASV_103",0.686274509803922,"undirected","+"
"fun_ASV_406","bac_ASV_103",0.70485036119711,"undirected","+"
"fun_ASV_68","bac_ASV_103",-0.729618163054696,"undirected","-"
"fun_ASV_8","bac_ASV_103",0.723426212590299,"undirected","+"
"fun_ASV_145","bac_ASV_103",0.696594427244582,"undirected","+"
"fun_ASV_847","bac_ASV_103",0.723038771333814,"undirected","+"
"fun_ASV_297","bac_ASV_370",0.735157557959249,"undirected","+"
"fun_ASV_138","bac_ASV_370",0.808049535603715,"undirected","+"
"fun_ASV_20","bac_ASV_370",-0.742002063983488,"undirected","-"
"fun_ASV_689","bac_ASV_370",0.760970674460627,"undirected","+"
"fun_ASV_203","bac_ASV_370",0.752321981424149,"undirected","+"
"fun_ASV_36","bac_ASV_370",0.760577915376677,"undirected","+"
"fun_ASV_247","bac_ASV_370",-0.682146542827657,"undirected","-"
"fun_ASV_256","bac_ASV_370",0.731682146542828,"undirected","+"
"fun_ASV_454","bac_ASV_370",0.702786377708978,"undirected","+"
"fun_ASV_233","bac_ASV_370",0.750257997936017,"undirected","+"
"fun_ASV_311","bac_ASV_370",0.713106295149639,"undirected","+"
"fun_ASV_268","bac_ASV_370",0.801857585139319,"undirected","+"
"fun_ASV_215","bac_ASV_370",0.700722394220846,"undirected","+"
"fun_ASV_5","bac_ASV_370",0.758513931888545,"undirected","+"
"fun_ASV_45","bac_ASV_370",0.686274509803922,"undirected","+"
"fun_ASV_13","bac_ASV_370",0.758513931888545,"undirected","+"
"fun_ASV_112","bac_ASV_370",0.805985552115583,"undirected","+"
"fun_ASV_76","bac_ASV_370",0.795665634674923,"undirected","+"
"fun_ASV_174","bac_ASV_370",0.764705882352941,"undirected","+"
"fun_ASV_237","bac_ASV_370",0.750257997936017,"undirected","+"
"fun_ASV_68","bac_ASV_370",-0.752321981424149,"undirected","-"
"fun_ASV_8","bac_ASV_370",0.775025799793602,"undirected","+"
"fun_ASV_71","bac_ASV_370",0.721362229102167,"undirected","+"
"fun_ASV_677","bac_ASV_370",0.720702212718477,"undirected","+"
"fun_ASV_297","bac_ASV_29",-0.744450279899745,"undirected","-"
"fun_ASV_257","bac_ASV_29",-0.737874097007224,"undirected","-"
"fun_ASV_138","bac_ASV_29",-0.700722394220846,"undirected","-"
"fun_ASV_141","bac_ASV_29",-0.754385964912281,"undirected","-"
"fun_ASV_377","bac_ASV_29",-0.700722394220846,"undirected","-"
"fun_ASV_689","bac_ASV_29",-0.696954145537209,"undirected","-"
"fun_ASV_203","bac_ASV_29",-0.737874097007224,"undirected","-"
"fun_ASV_36","bac_ASV_29",-0.779153766769866,"undirected","-"
"fun_ASV_247","bac_ASV_29",0.737874097007224,"undirected","+"
"fun_ASV_256","bac_ASV_29",-0.706914344685243,"undirected","-"
"fun_ASV_233","bac_ASV_29",-0.750257997936017,"undirected","-"
"fun_ASV_311","bac_ASV_29",-0.70485036119711,"undirected","-"
"fun_ASV_268","bac_ASV_29",-0.808049535603715,"undirected","-"
"fun_ASV_37","bac_ASV_29",0.79360165118679,"undirected","+"
"fun_ASV_112","bac_ASV_29",-0.810113519091847,"undirected","-"
"fun_ASV_158","bac_ASV_29",-0.73374613003096,"undirected","-"
"fun_ASV_76","bac_ASV_29",-0.725490196078431,"undirected","-"
"fun_ASV_174","bac_ASV_29",-0.828689370485036,"undirected","-"
"fun_ASV_406","bac_ASV_29",-0.684210526315789,"undirected","-"
"fun_ASV_68","bac_ASV_29",0.73374613003096,"undirected","+"
"fun_ASV_8","bac_ASV_29",-0.801857585139319,"undirected","-"
"fun_ASV_541","bac_ASV_29",-0.783686216981839,"undirected","-"
"fun_ASV_677","bac_ASV_29",-0.83014982668432,"undirected","-"
"fun_ASV_257","bac_ASV_313",0.812177502579979,"undirected","+"
"fun_ASV_138","bac_ASV_313",0.706914344685243,"undirected","+"
"fun_ASV_377","bac_ASV_313",0.696594427244582,"undirected","+"
"fun_ASV_689","bac_ASV_313",0.782653692321784,"undirected","+"
"fun_ASV_203","bac_ASV_313",0.692466460268318,"undirected","+"
"fun_ASV_36","bac_ASV_313",0.700722394220846,"undirected","+"
"fun_ASV_123","bac_ASV_313",0.735810113519092,"undirected","+"
"fun_ASV_27","bac_ASV_313",0.698658410732714,"undirected","+"
"fun_ASV_154","bac_ASV_313",0.717234262125903,"undirected","+"
"fun_ASV_256","bac_ASV_313",0.810113519091847,"undirected","+"
"fun_ASV_454","bac_ASV_313",0.830753353973168,"undirected","+"
"fun_ASV_233","bac_ASV_313",0.731682146542828,"undirected","+"
"fun_ASV_311","bac_ASV_313",0.828689370485036,"undirected","+"
"fun_ASV_268","bac_ASV_313",0.843137254901961,"undirected","+"
"fun_ASV_158","bac_ASV_313",0.810113519091847,"undirected","+"
"fun_ASV_76","bac_ASV_313",0.797729618163055,"undirected","+"
"fun_ASV_608","bac_ASV_313",0.700722394220846,"undirected","+"
"fun_ASV_68","bac_ASV_313",-0.830753353973168,"undirected","-"
"fun_ASV_305","bac_ASV_313",0.711042311661507,"undirected","+"
"fun_ASV_71","bac_ASV_313",0.725490196078431,"undirected","+"
"fun_ASV_246","bac_ASV_313",0.708978328173375,"undirected","+"
"fun_ASV_847","bac_ASV_313",0.775944047285068,"undirected","+"
"fun_ASV_413","bac_ASV_313",-0.692466460268318,"undirected","-"
"fun_ASV_297","bac_ASV_189",0.718637163398366,"undirected","+"
"fun_ASV_138","bac_ASV_189",0.841073271413829,"undirected","+"
"fun_ASV_258","bac_ASV_189",-0.754385964912281,"undirected","-"
"fun_ASV_203","bac_ASV_189",0.742002063983488,"undirected","+"
"fun_ASV_83","bac_ASV_189",-0.692466460268318,"undirected","-"
"fun_ASV_36","bac_ASV_189",0.682146542827657,"undirected","+"
"fun_ASV_247","bac_ASV_189",-0.711042311661507,"undirected","-"
"fun_ASV_311","bac_ASV_189",0.698658410732714,"undirected","+"
"fun_ASV_268","bac_ASV_189",0.715170278637771,"undirected","+"
"fun_ASV_5","bac_ASV_189",0.70485036119711,"undirected","+"
"fun_ASV_13","bac_ASV_189",0.682146542827657,"undirected","+"
"fun_ASV_112","bac_ASV_189",0.787409700722394,"undirected","+"
"fun_ASV_158","bac_ASV_189",0.700722394220846,"undirected","+"
"fun_ASV_324","bac_ASV_189",0.698658410732714,"undirected","+"
"fun_ASV_76","bac_ASV_189",0.8328173374613,"undirected","+"
"fun_ASV_174","bac_ASV_189",0.791537667698658,"undirected","+"
"fun_ASV_85","bac_ASV_189",0.698658410732714,"undirected","+"
"fun_ASV_608","bac_ASV_189",0.791537667698658,"undirected","+"
"fun_ASV_68","bac_ASV_189",-0.746130030959752,"undirected","-"
"fun_ASV_246","bac_ASV_189",0.727554179566563,"undirected","+"
"fun_ASV_677","bac_ASV_189",0.79194641426228,"undirected","+"
"fun_ASV_287","bac_ASV_189",0.696594427244582,"undirected","+"
"fun_ASV_225","bac_ASV_292",0.702786377708978,"undirected","+"
"fun_ASV_138","bac_ASV_292",0.684210526315789,"undirected","+"
"fun_ASV_377","bac_ASV_292",0.686274509803922,"undirected","+"
"fun_ASV_149","bac_ASV_292",0.706914344685243,"undirected","+"
"fun_ASV_689","bac_ASV_292",0.690758997576878,"undirected","+"
"fun_ASV_203","bac_ASV_292",0.770897832817337,"undirected","+"
"fun_ASV_36","bac_ASV_292",0.760577915376677,"undirected","+"
"fun_ASV_256","bac_ASV_292",0.805985552115583,"undirected","+"
"fun_ASV_454","bac_ASV_292",0.725490196078431,"undirected","+"
"fun_ASV_233","bac_ASV_292",0.828689370485036,"undirected","+"
"fun_ASV_311","bac_ASV_292",0.78328173374613,"undirected","+"
"fun_ASV_268","bac_ASV_292",0.696594427244582,"undirected","+"
"fun_ASV_45","bac_ASV_292",0.717234262125903,"undirected","+"
"fun_ASV_13","bac_ASV_292",0.731682146542828,"undirected","+"
"fun_ASV_112","bac_ASV_292",0.702786377708978,"undirected","+"
"fun_ASV_76","bac_ASV_292",0.698658410732714,"undirected","+"
"fun_ASV_237","bac_ASV_292",0.711042311661507,"undirected","+"
"fun_ASV_122","bac_ASV_292",0.692466460268318,"undirected","+"
"fun_ASV_68","bac_ASV_292",-0.748194014447884,"undirected","-"
"fun_ASV_8","bac_ASV_292",0.698658410732714,"undirected","+"
"fun_ASV_187","bac_ASV_292",0.750257997936017,"undirected","+"
"fun_ASV_71","bac_ASV_292",0.731682146542828,"undirected","+"
"fun_ASV_297","bac_ASV_74",-0.794011463582391,"undirected","-"
"fun_ASV_138","bac_ASV_74",-0.746130030959752,"undirected","-"
"fun_ASV_377","bac_ASV_74",-0.684210526315789,"undirected","-"
"fun_ASV_689","bac_ASV_74",-0.748580378539965,"undirected","-"
"fun_ASV_203","bac_ASV_74",-0.708978328173375,"undirected","-"
"fun_ASV_36","bac_ASV_74",-0.735810113519092,"undirected","-"
"fun_ASV_247","bac_ASV_74",0.737874097007224,"undirected","+"
"fun_ASV_154","bac_ASV_74",-0.715170278637771,"undirected","-"
"fun_ASV_326","bac_ASV_74",-0.70485036119711,"undirected","-"
"fun_ASV_233","bac_ASV_74",-0.752321981424149,"undirected","-"
"fun_ASV_268","bac_ASV_74",-0.758513931888545,"undirected","-"
"fun_ASV_215","bac_ASV_74",-0.690402476780186,"undirected","-"
"fun_ASV_5","bac_ASV_74",-0.688338493292054,"undirected","-"
"fun_ASV_273","bac_ASV_74",-0.729618163054696,"undirected","-"
"fun_ASV_45","bac_ASV_74",-0.756449948400413,"undirected","-"
"fun_ASV_76","bac_ASV_74",-0.729618163054696,"undirected","-"
"fun_ASV_174","bac_ASV_74",-0.69453044375645,"undirected","-"
"fun_ASV_237","bac_ASV_74",-0.762641898864809,"undirected","-"
"fun_ASV_68","bac_ASV_74",0.748194014447884,"undirected","+"
"fun_ASV_8","bac_ASV_74",-0.682146542827657,"undirected","-"
"fun_ASV_541","bac_ASV_74",-0.70727939213776,"undirected","-"
"fun_ASV_38","bac_ASV_47",0.711042311661507,"undirected","+"
"fun_ASV_257","bac_ASV_47",0.748194014447884,"undirected","+"
"fun_ASV_138","bac_ASV_47",0.706914344685243,"undirected","+"
"fun_ASV_141","bac_ASV_47",0.70485036119711,"undirected","+"
"fun_ASV_689","bac_ASV_47",0.766133297760902,"undirected","+"
"fun_ASV_203","bac_ASV_47",0.69453044375645,"undirected","+"
"fun_ASV_256","bac_ASV_47",0.721362229102167,"undirected","+"
"fun_ASV_454","bac_ASV_47",0.766769865841073,"undirected","+"
"fun_ASV_233","bac_ASV_47",0.708978328173375,"undirected","+"
"fun_ASV_311","bac_ASV_47",0.748194014447884,"undirected","+"
"fun_ASV_268","bac_ASV_47",0.826625386996904,"undirected","+"
"fun_ASV_37","bac_ASV_47",-0.770897832817337,"undirected","-"
"fun_ASV_112","bac_ASV_47",0.826625386996904,"undirected","+"
"fun_ASV_76","bac_ASV_47",0.742002063983488,"undirected","+"
"fun_ASV_174","bac_ASV_47",0.762641898864809,"undirected","+"
"fun_ASV_406","bac_ASV_47",0.739938080495356,"undirected","+"
"fun_ASV_16","bac_ASV_47",0.686274509803922,"undirected","+"
"fun_ASV_8","bac_ASV_47",0.810113519091847,"undirected","+"
"fun_ASV_71","bac_ASV_47",0.715170278637771,"undirected","+"
"fun_ASV_847","bac_ASV_47",0.702291604294106,"undirected","+"
"fun_ASV_677","bac_ASV_47",0.755808051160351,"undirected","+"
"fun_ASV_297","bac_ASV_1",-0.74961290320002,"undirected","-"
"fun_ASV_257","bac_ASV_1",-0.686274509803922,"undirected","-"
"fun_ASV_138","bac_ASV_1",-0.742002063983488,"undirected","-"
"fun_ASV_258","bac_ASV_1",0.717234262125903,"undirected","+"
"fun_ASV_203","bac_ASV_1",-0.700722394220846,"undirected","-"
"fun_ASV_247","bac_ASV_1",0.696594427244582,"undirected","+"
"fun_ASV_326","bac_ASV_1",-0.715170278637771,"undirected","-"
"fun_ASV_256","bac_ASV_1",-0.682146542827657,"undirected","-"
"fun_ASV_311","bac_ASV_1",-0.725490196078431,"undirected","-"
"fun_ASV_268","bac_ASV_1",-0.711042311661507,"undirected","-"
"fun_ASV_37","bac_ASV_1",0.719298245614035,"undirected","+"
"fun_ASV_5","bac_ASV_1",-0.713106295149639,"undirected","-"
"fun_ASV_293","bac_ASV_1",-0.698658410732714,"undirected","-"
"fun_ASV_112","bac_ASV_1",-0.797729618163055,"undirected","-"
"fun_ASV_158","bac_ASV_1",-0.725490196078431,"undirected","-"
"fun_ASV_76","bac_ASV_1",-0.812177502579979,"undirected","-"
"fun_ASV_174","bac_ASV_1",-0.888544891640867,"undirected","-"
"fun_ASV_608","bac_ASV_1",-0.77296181630547,"undirected","-"
"fun_ASV_68","bac_ASV_1",0.735810113519092,"undirected","+"
"fun_ASV_246","bac_ASV_1",-0.698658410732714,"undirected","-"
"fun_ASV_677","bac_ASV_1",-0.778523593681564,"undirected","-"
"fun_ASV_38","bac_ASV_235",0.781217750257998,"undirected","+"
"fun_ASV_100","bac_ASV_235",-0.723426212590299,"undirected","-"
"fun_ASV_689","bac_ASV_235",0.760970674460627,"undirected","+"
"fun_ASV_256","bac_ASV_235",0.692466460268318,"undirected","+"
"fun_ASV_454","bac_ASV_235",0.737874097007224,"undirected","+"
"fun_ASV_311","bac_ASV_235",0.73374613003096,"undirected","+"
"fun_ASV_268","bac_ASV_235",0.878224974200207,"undirected","+"
"fun_ASV_28","bac_ASV_235",0.682146542827657,"undirected","+"
"fun_ASV_72","bac_ASV_235",0.689763626273786,"undirected","+"
"fun_ASV_76","bac_ASV_235",0.760577915376677,"undirected","+"
"fun_ASV_174","bac_ASV_235",0.795665634674923,"undirected","+"
"fun_ASV_608","bac_ASV_235",0.735810113519092,"undirected","+"
"fun_ASV_151","bac_ASV_235",-0.729618163054696,"undirected","-"
"fun_ASV_42","bac_ASV_235",-0.731682146542828,"undirected","-"
"fun_ASV_406","bac_ASV_235",0.746130030959752,"undirected","+"
"fun_ASV_68","bac_ASV_235",-0.715170278637771,"undirected","-"
"fun_ASV_16","bac_ASV_235",0.787409700722394,"undirected","+"
"fun_ASV_523","bac_ASV_235",0.748194014447884,"undirected","+"
"fun_ASV_246","bac_ASV_235",0.810113519091847,"undirected","+"
"fun_ASV_847","bac_ASV_235",0.840260265108162,"undirected","+"
"fun_ASV_677","bac_ASV_235",0.743417755239689,"undirected","+"
"fun_ASV_38","bac_ASV_3",-0.690402476780186,"undirected","-"
"fun_ASV_258","bac_ASV_3",0.692466460268318,"undirected","+"
"fun_ASV_100","bac_ASV_3",0.690402476780186,"undirected","+"
"fun_ASV_3","bac_ASV_3",0.723426212590299,"undirected","+"
"fun_ASV_689","bac_ASV_3",-0.821889629403879,"undirected","-"
"fun_ASV_203","bac_ASV_3",-0.820433436532508,"undirected","-"
"fun_ASV_36","bac_ASV_3",-0.851393188854489,"undirected","-"
"fun_ASV_256","bac_ASV_3",-0.845201238390093,"undirected","-"
"fun_ASV_454","bac_ASV_3",-0.789473684210526,"undirected","-"
"fun_ASV_233","bac_ASV_3",-0.797729618163055,"undirected","-"
"fun_ASV_311","bac_ASV_3",-0.830753353973168,"undirected","-"
"fun_ASV_268","bac_ASV_3",-0.847265221878225,"undirected","-"
"fun_ASV_5","bac_ASV_3",-0.739938080495356,"undirected","-"
"fun_ASV_349","bac_ASV_3",-0.717234262125903,"undirected","-"
"fun_ASV_76","bac_ASV_3",-0.814241486068112,"undirected","-"
"fun_ASV_608","bac_ASV_3",-0.702786377708978,"undirected","-"
"fun_ASV_406","bac_ASV_3",-0.708978328173375,"undirected","-"
"fun_ASV_68","bac_ASV_3",0.834881320949432,"undirected","+"
"fun_ASV_246","bac_ASV_3",-0.684210526315789,"undirected","-"
"fun_ASV_847","bac_ASV_3",-0.760383672005287,"undirected","-"
"fun_ASV_38","bac_ASV_206",0.682146542827657,"undirected","+"
"fun_ASV_138","bac_ASV_206",0.746130030959752,"undirected","+"
"fun_ASV_203","bac_ASV_206",0.742002063983488,"undirected","+"
"fun_ASV_256","bac_ASV_206",0.760577915376677,"undirected","+"
"fun_ASV_454","bac_ASV_206",0.768833849329205,"undirected","+"
"fun_ASV_311","bac_ASV_206",0.803921568627451,"undirected","+"
"fun_ASV_268","bac_ASV_206",0.828689370485036,"undirected","+"
"fun_ASV_5","bac_ASV_206",0.820433436532508,"undirected","+"
"fun_ASV_13","bac_ASV_206",0.684210526315789,"undirected","+"
"fun_ASV_76","bac_ASV_206",0.853457172342621,"undirected","+"
"fun_ASV_174","bac_ASV_206",0.735810113519092,"undirected","+"
"fun_ASV_267","bac_ASV_206",0.73374613003096,"undirected","+"
"fun_ASV_85","bac_ASV_206",0.715170278637771,"undirected","+"
"fun_ASV_608","bac_ASV_206",0.841073271413829,"undirected","+"
"fun_ASV_68","bac_ASV_206",-0.756449948400413,"undirected","-"
"fun_ASV_246","bac_ASV_206",0.942208462332301,"undirected","+"
"fun_ASV_847","bac_ASV_206",0.819513098068454,"undirected","+"
"fun_ASV_26","bac_ASV_206",0.702786377708978,"undirected","+"
"fun_ASV_135","bac_ASV_206",0.773869330581098,"undirected","+"
"fun_ASV_314","bac_ASV_206",0.695921620877154,"undirected","+"
"fun_ASV_138","bac_ASV_134",-0.781217750257998,"undirected","-"
"fun_ASV_258","bac_ASV_134",0.801857585139319,"undirected","+"
"fun_ASV_689","bac_ASV_134",-0.740320181259524,"undirected","-"
"fun_ASV_203","bac_ASV_134",-0.894736842105263,"undirected","-"
"fun_ASV_36","bac_ASV_134",-0.814241486068112,"undirected","-"
"fun_ASV_256","bac_ASV_134",-0.859649122807018,"undirected","-"
"fun_ASV_454","bac_ASV_134",-0.808049535603715,"undirected","-"
"fun_ASV_233","bac_ASV_134",-0.688338493292054,"undirected","-"
"fun_ASV_311","bac_ASV_134",-0.87203302373581,"undirected","-"
"fun_ASV_268","bac_ASV_134",-0.781217750257998,"undirected","-"
"fun_ASV_5","bac_ASV_134",-0.723426212590299,"undirected","-"
"fun_ASV_112","bac_ASV_134",-0.700722394220846,"undirected","-"
"fun_ASV_158","bac_ASV_134",-0.735810113519092,"undirected","-"
"fun_ASV_76","bac_ASV_134",-0.898864809081527,"undirected","-"
"fun_ASV_174","bac_ASV_134",-0.752321981424149,"undirected","-"
"fun_ASV_608","bac_ASV_134",-0.787409700722394,"undirected","-"
"fun_ASV_68","bac_ASV_134",0.843137254901961,"undirected","+"
"fun_ASV_246","bac_ASV_134",-0.828689370485036,"undirected","-"
"fun_ASV_847","bac_ASV_134",-0.740673863317565,"undirected","-"
"fun_ASV_677","bac_ASV_134",-0.815694481443548,"undirected","-"
"fun_ASV_138","bac_ASV_316",0.770897832817337,"undirected","+"
"fun_ASV_3","bac_ASV_316",-0.711042311661507,"undirected","-"
"fun_ASV_203","bac_ASV_316",0.758513931888545,"undirected","+"
"fun_ASV_36","bac_ASV_316",0.735810113519092,"undirected","+"
"fun_ASV_256","bac_ASV_316",0.79360165118679,"undirected","+"
"fun_ASV_454","bac_ASV_316",0.723426212590299,"undirected","+"
"fun_ASV_233","bac_ASV_316",0.789473684210526,"undirected","+"
"fun_ASV_311","bac_ASV_316",0.78328173374613,"undirected","+"
"fun_ASV_268","bac_ASV_316",0.818369453044376,"undirected","+"
"fun_ASV_5","bac_ASV_316",0.847265221878225,"undirected","+"
"fun_ASV_349","bac_ASV_316",0.698658410732714,"undirected","+"
"fun_ASV_13","bac_ASV_316",0.799793601651187,"undirected","+"
"fun_ASV_112","bac_ASV_316",0.742002063983488,"undirected","+"
"fun_ASV_158","bac_ASV_316",0.688338493292054,"undirected","+"
"fun_ASV_76","bac_ASV_316",0.764705882352941,"undirected","+"
"fun_ASV_608","bac_ASV_316",0.706914344685243,"undirected","+"
"fun_ASV_237","bac_ASV_316",0.791537667698658,"undirected","+"
"fun_ASV_68","bac_ASV_316",-0.760577915376677,"undirected","-"
"fun_ASV_71","bac_ASV_316",0.692466460268318,"undirected","+"
"fun_ASV_246","bac_ASV_316",0.69453044375645,"undirected","+"
"fun_ASV_138","bac_ASV_62",0.706914344685243,"undirected","+"
"fun_ASV_24","bac_ASV_62",-0.696594427244582,"undirected","-"
"fun_ASV_203","bac_ASV_62",0.834881320949432,"undirected","+"
"fun_ASV_256","bac_ASV_62",0.750257997936017,"undirected","+"
"fun_ASV_454","bac_ASV_62",0.713106295149639,"undirected","+"
"fun_ASV_311","bac_ASV_62",0.715170278637771,"undirected","+"
"fun_ASV_268","bac_ASV_62",0.748194014447884,"undirected","+"
"fun_ASV_5","bac_ASV_62",0.789473684210526,"undirected","+"
"fun_ASV_13","bac_ASV_62",0.69453044375645,"undirected","+"
"fun_ASV_76","bac_ASV_62",0.775025799793602,"undirected","+"
"fun_ASV_608","bac_ASV_62",0.690402476780186,"undirected","+"
"fun_ASV_317","bac_ASV_62",0.75519688024536,"undirected","+"
"fun_ASV_237","bac_ASV_62",0.805985552115583,"undirected","+"
"fun_ASV_68","bac_ASV_62",-0.692466460268318,"undirected","-"
"fun_ASV_246","bac_ASV_62",0.847265221878225,"undirected","+"
"fun_ASV_847","bac_ASV_62",0.683619153958369,"undirected","+"
"fun_ASV_578","bac_ASV_62",0.742002063983488,"undirected","+"
"fun_ASV_135","bac_ASV_62",0.698142170886164,"undirected","+"
"fun_ASV_270","bac_ASV_62",0.684210526315789,"undirected","+"
"fun_ASV_152","bac_ASV_148",0.770897832817337,"undirected","+"
"fun_ASV_138","bac_ASV_148",-0.73374613003096,"undirected","-"
"fun_ASV_20","bac_ASV_148",0.750257997936017,"undirected","+"
"fun_ASV_24","bac_ASV_148",0.768833849329205,"undirected","+"
