bug_name,gene,t_statistic,Direction,t2d_status,species_update
Parabacteroides_distasonis,UniRef90_A0A174NMF8: NO_NAME,2.951130165,T2D_enriched,Non-significant,Parabacteroides distasonis
Parabacteroides_distasonis,UniRef90_A0A069S6W2: NO_NAME,3.001991684,T2D_enriched,Non-significant,Parabacteroides distasonis
Parabacteroides_distasonis,UniRef90_A0A069SCJ4: NO_NAME,3.15895439,T2D_enriched,Non-significant,Parabacteroides distasonis
Parabacteroides_distasonis,UniRef90_D7IT95: NO_NAME,-2.973187403,T2D_depleted,Non-significant,Parabacteroides distasonis
Parabacteroides_distasonis,UniRef90_A0A069S3J8: Initiator Replication family protein (Fragment),3.290418615,T2D_enriched,Non-significant,Parabacteroides distasonis
Parabacteroides_distasonis,UniRef90_A0A174FXL5: NO_NAME,2.93982372,T2D_enriched,Non-significant,Parabacteroides distasonis
Roseburia_faecis,UniRef90_A0A395X3P0: DUF4315 family protein,-3.163234434,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A7VI75: NO_NAME,-3.902958227,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,"UniRef90_A0A174PEP1: DNA binding domain, excisionase family",-3.413211431,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A173UCC3: Matrixin,-3.447520701,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_D4KL87: NO_NAME,-3.243071216,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_D4KL82: MobA/MobL family,-3.686525009,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A2A7B1Q3: Glycosyl transferase family 1,-3.326876188,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_D4KL80: Predicted transcriptional regulators,-3.581024038,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A173T5N1: NO_NAME,-3.31224736,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_D4KL84: Response regulator of the LytR/AlgR family,-3.396745956,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A173V949: Integrase,-3.124439191,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,"UniRef90_D4CC85: ABC transporter, ATP-binding protein",-3.354092525,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_D4KL83: Accessory gene regulator B,-2.954740793,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,"UniRef90_D4KL85: Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase",-3.492549731,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_D4KL89: NO_NAME,-3.750967334,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A395V9J4: NO_NAME,-3.702097828,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,"UniRef90_U2QZ59: ABC transporter, ATP-binding protein",-4.417601046,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_B7APN5: NO_NAME,-3.727710159,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_D4KL90: NO_NAME,-3.248721323,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_G2T0I6: Two-component sensor histidine kinase,-4.499500927,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A174GZM3: NO_NAME,-3.183859674,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_B0P858: Response regulator receiver domain protein,-3.397275401,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_D4L0Z7: NO_NAME,-3.982823661,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_D4L064: Predicted transcriptional regulator with C-terminal CBS domains,-2.874525126,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_D4L102: NO_NAME,-3.314121848,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_R5HI56: NO_NAME,-3.645792781,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A0M6WHS8: NO_NAME,3.751125694,T2D_enriched,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A173V955: NO_NAME,-4.51594171,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_D4KKI7: NO_NAME,-4.234339289,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_C7GHL8: DNA-binding helix-turn-helix protein,-3.747394107,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_C7GHN2: NO_NAME,-3.006357034,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A0M6WZM4: NO_NAME,-4.68121452,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_G2SYW9: NO_NAME,-3.218189905,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_D4JMR0: Uncharacterized protein conserved in bacteria,-4.266781869,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_D4KKI5: NO_NAME,-3.190985449,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,"UniRef90_C0FN88: Efflux ABC transporter, permease protein",-2.876536911,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_D4L0Z8: NO_NAME,-3.617505798,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,"UniRef90_A0A174GTX7: Putative bacteriocin, CLI_3235 family",-4.420312145,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_D4KSL7: NO_NAME,-3.632045937,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_D4KSK3: NO_NAME,-5.264875085,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A174GUH5: Peptide maturation system acyl carrier-related protein,-4.254708286,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A395ZBE9: GHKL domain-containing protein,-3.25565356,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_D4KKI3: NO_NAME,-3.650724698,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_C7GHM7: NO_NAME,-2.934755293,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,"UniRef90_D4KKJ2: Site-specific recombinases, DNA invertase Pin homologs",-4.430673867,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_D4L0U1: Response regulator of the LytR/AlgR family,-3.126976392,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A0M6WNF3: Site-specific recombinase,-4.609871016,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A174ZN13: NO_NAME,-3.357441042,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A174PSC1: NO_NAME,-3.274485575,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_C4ZEB7: NO_NAME,-3.040436421,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A0M6WZU0: Recombinase,-3.711109858,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_D4KSM5: Arylsulfatase regulator (Fe-S oxidoreductase),-3.983787962,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_D4KSL5: Major Facilitator Superfamily,-3.669969683,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A396FLA4: Recombinase TnpX,-4.886259512,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_R7C9H1: Transposase IS30 family,-2.906976996,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A173T8G8: Lipid A export ATP-binding/permease protein MsbA,-3.208036456,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_D4JMQ5: Methyltransferase domain,-3.295737476,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A3E5AJG3: NO_NAME,-3.275548641,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A174PZ28: Sensory transduction protein lytR,-3.743337486,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,"UniRef90_C7GHL3: Peptide maturation system protein, TIGR04066 family",-3.38730892,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A174GXU0: Predicted methyltransferase (Contains TPR repeat),-3.65693031,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_D4KSL8: MazG nucleotide pyrophosphohydrolase domain,-3.691733799,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_D4KSL6: NO_NAME,-2.889838022,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A173T9F3: Subtilisin DY,-3.538816095,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A0M6WRU0: NO_NAME,-2.95779811,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_C7G5N2: NO_NAME,-3.124007623,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A3E4Y1F7: MFS transporter,-3.133815332,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A0M6WE12: NO_NAME,-3.050030988,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_R5VD94: NO_NAME,3.629213154,T2D_enriched,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A2U2EHX6: Toxin Fic,-2.990317164,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_R5UVX2: Serine protease,2.940800542,T2D_enriched,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A0E2HHY9: NO_NAME,-3.17865548,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A174L5N0: DNA topoisomerase 3,-3.64215452,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_R5YF39: FR47-like protein,-3.25542729,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_U2M6D6: NO_NAME,-3.12567228,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_D4JB62: NO_NAME,-3.622520666,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A396AFL8: Cyclic lactone autoinducer peptide,-3.173135216,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_C7GDE2: NO_NAME,-3.50482205,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_D4KKH5: NO_NAME,-3.108627506,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_D4L1X5: ATPases involved in chromosome partitioning,-3.244373128,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_C7GGV7: NO_NAME,-3.385878267,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A173SWY6: NO_NAME,-2.929984583,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_D4L1X6: ParB-like partition proteins,-3.087984899,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A0M6WY54: MATE family multidrug resistance protein,-3.099676157,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_R6NWY6: Sodium/glutamate symporter,2.929079982,T2D_enriched,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A173UWJ5: DNA methylase,-3.301057865,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A0V8QC59: Rlx protein,-4.364907739,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,"UniRef90_A0A173R928: Methyltransferase, FkbM family",-2.961036778,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A173R937: Phosphoenolpyruvate synthase,-2.893714329,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A0M6WR33: NO_NAME,-3.131078807,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A173R9H9: Putative glutamine amidotransferase Rv2859c,-2.936002244,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A173ST70: DNA mismatch repair protein mutS,3.356779385,T2D_enriched,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A174L3I4: NO_NAME,-3.154555028,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A173USX6: NO_NAME,-3.088186053,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_C7G9X8: LytTr DNA-binding domain protein,-3.214807736,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A174L3A7: NO_NAME,-2.964212209,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,"UniRef90_C7GGU3: Transcriptional regulatory protein, C-terminal domain protein",-2.906313266,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A174L470: DNA primase TraC,-3.549355518,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,"UniRef90_A0A173S5A4: Resolvase, N terminal domain",-3.218107619,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,"UniRef90_A0A173UR70: Resolvase, N terminal domain",-3.17560703,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A173VUN3: NO_NAME,-2.917068378,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A173UEC2: NO_NAME,3.040113471,T2D_enriched,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A173W2S0: NO_NAME,-4.388729233,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A173RE34: NO_NAME,3.029801727,T2D_enriched,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A0M6WUH7: NO_NAME,-4.261295342,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A3E5AJH5: NO_NAME,-3.220417222,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_R5YN60: Acetyltransferase GNAT family,-3.019367129,T2D_depleted,Non-significant,Roseburia faecis
Roseburia_faecis,UniRef90_A0A173QXK9: NO_NAME,-3.056050569,T2D_depleted,Non-significant,Roseburia faecis
Bacteroides_caccae,UniRef90_A5ZL08: NO_NAME,3.01547797,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_W6PL08: NO_NAME,2.90776235,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A0A3E5BXN6: RagB/SusD family nutrient uptake outer membrane protein,3.632250099,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_R5URX2: NO_NAME,3.875481765,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_R5UCF2: NO_NAME,3.501871217,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_I0PZL7: NO_NAME,2.890407004,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZCA3: NO_NAME,3.376344711,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZCW8: NO_NAME,3.015962312,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZAZ0: NO_NAME,3.178211751,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZGR4: NO_NAME,3.578033811,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZJH8: NO_NAME,3.273664591,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZB74: NO_NAME,4.045153773,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_B2RH62: 50S ribosomal protein L32,3.003863908,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_Q8A1F6: 50S ribosomal protein L34,2.911525903,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_R5UVB0: NO_NAME,2.926928104,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_G5SL22: Conjugative transposon protein TraI,2.967288036,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZDU5: NO_NAME,3.200748748,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_R5U2J6: NO_NAME,3.373678408,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZEN8: NO_NAME,4.492127753,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZKE9: NO_NAME,3.15658232,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZJW1: NO_NAME,3.396074134,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZKR8: NO_NAME,3.031646195,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_C6IUB3: Initiator Replication protein,3.160508518,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZC44: NO_NAME,3.218014535,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZKI9: NO_NAME,4.498463897,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZGB9: NO_NAME,4.106592847,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_I8UV74: NO_NAME,3.08734174,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZKQ2: NO_NAME,3.298872631,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZIJ1: NO_NAME,3.78323626,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_R5U9H0: NO_NAME,3.499007792,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_R5UBP4: NO_NAME,4.175507084,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A0A174THM0: NO_NAME,3.246482062,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_I9EMV8: NO_NAME,3.044872261,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZJT6: NO_NAME,3.731062366,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_I9QNK5: NO_NAME,3.097297917,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_R6KD30: NO_NAME,4.176758449,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_R5U739: NO_NAME,2.940573529,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZH68: NO_NAME,3.497971384,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_R6J3F2: NO_NAME,4.729664831,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZJN7: NO_NAME,3.194362606,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A0A174NNF5: NO_NAME,2.93778565,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZI70: NO_NAME,3.670126835,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_B6VW16: NO_NAME,2.999663245,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_C6GFR2: Abi-like protein,5.087565577,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZLP3: NO_NAME,4.703171443,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZLU1: NO_NAME,4.208490013,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZLP7: NO_NAME,3.487345117,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZJ99: NO_NAME,2.963720536,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A0A1G8QIP9: NO_NAME,3.668579328,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_R5UKT5: NO_NAME,3.750102776,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZL92: NO_NAME,4.096348478,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_D6CZY7: Predicted oxidoreductase related to nitroreductase,2.913484583,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZCB4: NO_NAME,3.844318287,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZHI9: NO_NAME,3.273068919,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_R5UAZ5: NO_NAME,4.332914342,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_D7NG96: Transposase,4.389869373,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZFL9: NO_NAME,3.006576242,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZG87: NO_NAME,4.135555491,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_I9EMG1: NO_NAME,3.068524933,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_R5URG9: NO_NAME,3.22555693,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_R5U0V3: Glycerate kinase family protein,3.161031588,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_R5U6G5: NO_NAME,3.046191957,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZJC4: NO_NAME,3.693015528,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_R5UDB9: NO_NAME,3.224093432,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_R5UQ30: NO_NAME,3.259615609,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A0A0A2FLD4: Steroid delta-isomerase,2.97928708,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZII0: NO_NAME,3.375421086,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A0A1Y4P7Z8: NO_NAME,3.419656624,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_R5U871: NO_NAME,3.878121252,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_C9KV78: NO_NAME,2.984043884,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZHM6: NO_NAME,2.900337542,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_I9ED09: NO_NAME,2.899818617,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZKJ7: NO_NAME,3.251940091,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_UPI0009D665AF: WG repeat-containing protein,3.245913611,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_R5U6G1: Outer membrane efflux protein,3.343591526,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_R6JB10: NO_NAME,2.890543414,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_R5UTH0: NO_NAME,3.029854343,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZFV6: NO_NAME,3.394785792,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_I9EP70: NO_NAME,3.701501497,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_E5WU41: Excisionase family DNA binding domain-containing protein,3.60349185,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_D4VAE5: NO_NAME,3.75559984,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZCQ2: NO_NAME,3.594594347,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A0A3E5B3S3: NO_NAME,3.085413792,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_R5UT68: NO_NAME,3.223713617,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_G8UJ67: Elongation factor Tu GTP binding domain protein,2.95552388,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A0A133Y188: NO_NAME,4.099387814,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZIK4: NO_NAME,3.661438559,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_R5UL83: NO_NAME,4.430970073,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_I9ENF6: NO_NAME,3.055500717,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZFS7: NO_NAME,4.72007055,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_R5UAF4: NO_NAME,3.447430402,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A0A174U3F3: ABC transporter ATP-binding protein,2.888076983,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A0A174WXQ6: Diaminopimelate decarboxylase,3.471900125,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_R5UQZ0: Acetyltransferase GNAT family,2.941122419,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A0A174TZU0: NO_NAME,3.360759654,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_C7XB95: Group II intron-encoded protein LtrA,-3.182118716,T2D_depleted,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZLH9: NO_NAME,3.176198018,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_R5UXH9: NO_NAME,3.426989036,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_R5UGH9: NO_NAME,3.284105163,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A0A174TAE4: PD-(D/E)XK nuclease family transposase,3.075418314,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZEI7: NO_NAME,3.107222936,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZH44: Thioesterase family protein,3.601380082,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A0A395VRX1: NO_NAME,3.043796906,T2D_enriched,Non-significant,Bacteroides caccae
Bacteroides_caccae,UniRef90_A5ZEX3: NO_NAME,2.898796798,T2D_enriched,Non-significant,Bacteroides caccae
