OTUID	All	KO	OE	WT
ASV_1795	0.005468	0.002614172	0.008818256	0.004970367
ASV_1902	0.00535	0.005711231	0.007597834	0.002741005
ASV_1904	0.005399	0.004151055	0.006597672	0.005447064
ASV_1926	0.005439	0.003684729	0.007188236	0.005444148
ASV_1934	0.005508	0.003234744	0.009173841	0.004116133
ASV_2024	0.005483	0.004108134	0.008209773	0.004130107
ASV_2143	0.005543	0.001398367	0.011180080	0.004049224
ASV_2159	0.005411	0.001353390	0.007159564	0.007718907
ASV_2168	0.005558	0.0008987979	0.0116724719	0.0041017168
ASV_2176	0.005528	0.005068935	0.008781867	0.002733628
ASV_2191	0.005458	0.00497856	0.00774971	0.00364702
ASV_2198	0.00536	0.005840433	0.006179057	0.004059791
ASV_2263	0.005353	0.005542091	0.004626152	0.005891772
ASV_2279	0.005444	0.007060332	0.005682103	0.003590175
ASV_2323	0.005553	0.003779392	0.009699895	0.003181208
ASV_2380	0.005267	0.005359200	0.003626378	0.006815505
ASV_2385	0.005562	0.001406851	0.010306137	0.004973268
ASV_2403	0.005391	0.008302206	0.005181343	0.002688992
ASV_2505	0.005432	0.004200538	0.006178222	0.005916489
ASV_2613	0.005494	0.004012090	0.006073715	0.006394910
ASV_2644	0.005441	0.002335947	0.007669482	0.006317086
ASV_2804	0.005302	0.003563991	0.005105775	0.007237157
ASV_2829	0.005361	0.0079811872	0.0076458120	0.0004550874
ASV_2831	0.00542	0.005577576	0.006635047	0.004048366
ASV_2850	0.005526	0.003139354	0.009781195	0.003656214
ASV_2882	0.005561	0.002734730	0.011232109	0.002717559
ASV_2884	0.005597	0.001822888	0.011306423	0.003660210
ASV_1420	0.00544	0.001405721	0.011241184	0.003674405
ASV_1474	0.005191	0.009301644	0.003088518	0.003183884
ASV_1488	0.005322	0.003296448	0.007664499	0.005005999
ASV_1510	0.00529	0.007413638	0.006649103	0.001808445
ASV_1527	0.005134	0.008344437	0.002539325	0.004519635
ASV_1615	0.005102	0.001377566	0.002082195	0.011844763
ASV_1708	0.005188	0.006656986	0.006608976	0.002298104
ASV_1710	0.005314	0.005327528	0.008824908	0.001788994
ASV_1719	0.005141	0.0149159115	0.0005068629	0.0000000000
ASV_1805	0.005248	0.004574358	0.006169803	0.004998656
ASV_1816	0.005235	0.008684068	0.005204776	0.001815241
ASV_1827	0.005186	0.005903947	0.001569087	0.008085022
ASV_1858	0.005509	0.004312553	0.010387778	0.001827224
ASV_1898	0.005316	0.004142813	0.008167821	0.003638728
ASV_1915	0.005243	0.004606675	0.006116302	0.005006033
ASV_1949	0.005254	0.005550024	0.005646597	0.004566112
ASV_2023	0.005002	0.010569970	0.003096054	0.001340590
ASV_2047	0.005248	0.004499666	0.007169121	0.004074132
ASV_2049	0.005336	0.002404072	0.008638476	0.004965539
ASV_2071	0.005112	0.003159126	0.004508700	0.007668468
ASV_2085	0.005178	0.002464886	0.003616869	0.009453234
ASV_2096	0.005256	0.005022042	0.005719498	0.005027403
ASV_2146	0.005177	0.004838808	0.005692524	0.004998926
ASV_2169	0.005193	0.004233984	0.004059912	0.007286295
ASV_2194	0.005303	0.001955602	0.006722735	0.007230522
ASV_2229	0.005309	0.007411290	0.006701703	0.001812808
ASV_2246	0.005173	0.002610898	0.005691414	0.007215622
ASV_2258	0.005197	0.009563414	0.004648096	0.001379012
ASV_2278	0.005261	0.004666660	0.005632645	0.005482292
ASV_2329	0.00525	0.002705664	0.007161453	0.005882776
ASV_2423	0.005165	0.004142711	0.003618567	0.007735100
ASV_2483	0.005644	0.0000000	0.0169335	0.0000000
ASV_2595	0.005233	0.0009218443	0.0070814332	0.0076959399
ASV_2664	0.005234	0.005973410	0.005156581	0.004572596
ASV_2684	0.005369	0.001831042	0.011131684	0.003144672
ASV_1433	0.005019	0.003695861	0.003571739	0.007788608
ASV_1499	0.004965	0.004586777	0.004015893	0.006291856
ASV_1525	0.004826	0.009374587	0.001548862	0.003555993
ASV_1581	0.005041	0.005017114	0.005128914	0.004977433
ASV_1645	0.005256	0.001016105	0.010650373	0.004100769
ASV_1657	0.005295	0.0009218443	0.0108915758	0.0040723332
ASV_1698	0.005266	0.007620790	0.004125534	0.004052302
ASV_1721	0.004993	0.007128380	0.004657197	0.003192044
ASV_1732	0.004868	0.001770955	0.002477879	0.010355882
ASV_1770	0.004989	0.003987999	0.004142580	0.006835237
ASV_1772	0.005107	0.005104100	0.006109924	0.004107808
ASV_1784	0.004972	0.002314919	0.004040191	0.008560609
ASV_1921	0.005086	0.009394921	0.003591565	0.002270407
ASV_1957	0.005054	0.002746362	0.005134125	0.007280604
ASV_1963	0.005201	0.002901724	0.008176373	0.004524891
ASV_1965	0.005332	0.001398367	0.012302686	0.002294723
ASV_1974	0.005051	0.002196825	0.005623363	0.007332861
ASV_1991	0.005056	0.003528158	0.006598832	0.005042179
ASV_1998	0.005193	0.004279893	0.006750649	0.004547722
ASV_2002	0.0054	0.0044551663	0.0112886089	0.0004550874
ASV_2053	0.005329	0.0017616851	0.0133078705	0.0009170495
ASV_2082	0.00509	0.001382674	0.006144414	0.007742098
ASV_2091	0.005002	0.0005080526	0.0030487500	0.0114489008
ASV_2114	0.005077	0.003732397	0.005121131	0.006377075
ASV_2193	0.005132	0.002398780	0.005627462	0.007370491
ASV_2209	0.00496	0.003922599	0.004603592	0.006353464
ASV_2214	0.005037	0.004112171	0.005148741	0.005851308
ASV_2311	0.005207	0.001406851	0.008312882	0.005902418
ASV_2435	0.005198	0.004300091	0.007201732	0.004092053
ASV_2445	0.005012	0.003141716	0.004593276	0.007301974
ASV_2499	0.005064	0.002702413	0.006593097	0.005896881
ASV_2501	0.005238	0.002432226	0.008771380	0.004511310
ASV_2504	0.005088	0.005000694	0.006616331	0.003646742
ASV_2569	0.005061	0.004525074	0.006558655	0.004097830
ASV_2580	0.005013	0.004008135	0.006515262	0.004514601
ASV_2605	0.005076	0.003355200	0.005077055	0.006796021
ASV_2638	0.005173	0.001881457	0.007741871	0.005894804
ASV_2659	0.005114	0.0004661222	0.0066626857	0.0082137120
ASV_2665	0.005031	0.003611816	0.005119509	0.006360530
ASV_2680	0.005168	0.006015742	0.007651383	0.001836142
ASV_2757	0.005083	0.003253183	0.006103783	0.005892754
ASV_2901	0.005082	0.002727478	0.005669080	0.006850935
ASV_1555	0.004965	0.005031210	0.007135713	0.002727458
ASV_1614	0.004957	0.005048019	0.006654238	0.003168118
ASV_1646	0.005024	0.001906419	0.007246132	0.005918329
ASV_1649	0.004885	0.005663779	0.003090814	0.005901079
ASV_1668	0.004883	0.002217407	0.005631838	0.006798566
ASV_1688	0.004943	0.003101643	0.007174418	0.004553345
ASV_1707	0.004848	0.004136245	0.003566736	0.006840679
ASV_1760	0.004879	0.005861540	0.005172307	0.003602473
ASV_1771	0.005064	0.003406401	0.008605589	0.003179165
ASV_1789	0.004936	0.002650185	0.006212531	0.005946574
ASV_1848	0.005052	0.002341341	0.009191864	0.003622347
ASV_1863	0.004854	0.006391523	0.004527331	0.003642188
ASV_1881	0.00495	0.005674509	0.004644811	0.004531574
ASV_1886	0.004999	0.003192814	0.007722603	0.004080145
ASV_1930	0.005125	0.002912124	0.009744854	0.002717750
ASV_1994	0.004903	0.003256434	0.005539547	0.005914446
ASV_2029	0.004839	0.006819110	0.004514413	0.003184277
ASV_2040	0.004844	0.002760241	0.004098428	0.007672239
ASV_2064	0.00495	0.002227910	0.006681373	0.005939422
ASV_2067	0.004993	0.001329112	0.008192224	0.005457428
ASV_2100	0.004835	0.008286960	0.002565292	0.003651851
ASV_2123	0.004955	0.007395598	0.005647262	0.001823453
ASV_2125	0.004962	0.004252868	0.006102691	0.004529621
ASV_2175	0.004921	0.006328139	0.002505546	0.005930516
ASV_2223	0.004955	0.004161251	0.005724129	0.004980030
ASV_2243	0.004899	0.0070864358	0.0067026321	0.0009088367
ASV_2308	0.00485	0.005423872	0.005529705	0.003596971
ASV_2312	0.005023	0.001820642	0.009165271	0.004081798
ASV_2321	0.005052	0.001871843	0.008753879	0.004530202
ASV_2378	0.004968	0.003799290	0.006590393	0.004514890
ASV_2396	0.005098	0.002408050	0.010171023	0.002713788
ASV_2399	0.004899	0.002811339	0.004646454	0.007240661
ASV_2400	0.005023	0.004560582	0.008224331	0.002285528
ASV_2415	0.004982	0.005688989	0.006107854	0.003149425
ASV_2441	0.004745	0.003532743	0.002517960	0.008184598
ASV_2469	0.005079	0.0009322445	0.0092890909	0.0050169485
ASV_2498	0.004739	0.006983403	0.003603923	0.003630950
ASV_2549	0.004947	0.002745232	0.006669860	0.005425567
ASV_2571	0.005082	0.001344120	0.011224629	0.002677477
ASV_2611	0.004994	0.001524158	0.008432330	0.005026533
ASV_2626	0.004826	0.005479074	0.003091451	0.005908231
ASV_2736	0.005262	0.0004326757	0.0144474743	0.0009064039
ASV_2822	0.005044	0.004193184	0.007754894	0.003184188
ASV_2838	0.005071	0.001295563	0.010270053	0.003646240
ASV_2879	0.004905	0.002835618	0.005123030	0.006756336
ASV_1687	0.004614	0.001802383	0.002569895	0.009469382
ASV_1696	0.004782	0.004298777	0.005058177	0.004988948
ASV_1712	0.004817	0.001819512	0.007627789	0.005004350
ASV_1720	0.00476	0.006369286	0.005158953	0.002750983
ASV_1726	0.004616	0.001396450	0.003471275	0.008980113
ASV_1737	0.004769	0.005380651	0.006187979	0.002739442
ASV_1755	0.004768	0.006472294	0.004631733	0.003199474
ASV_1756	0.004833	0.003242385	0.005736665	0.005519765
ASV_1762	0.004811	0.001406851	0.006615020	0.006412254
ASV_1777	0.004808	0.002772557	0.006160872	0.005490703
ASV_1799	0.004514	0.0017755634	0.0005271926	0.0112404966
ASV_1812	0.00467	0.005428864	0.004090645	0.004490529
ASV_1821	0.004763	0.005086689	0.004641774	0.004561782
ASV_1840	0.004896	0.001796466	0.010167644	0.002722627
ASV_1843	0.004607	0.004499084	0.002557376	0.006763125
ASV_1845	0.004948	0.000883892	0.010757014	0.003201798
ASV_1847	0.004811	0.0004314436	0.0072226221	0.0067775526
ASV_1883	0.004857	0.002807463	0.008146960	0.003615675
ASV_1893	0.004843	0.002379793	0.007636331	0.004511509
ASV_1901	0.004637	0.005280815	0.004109808	0.004520224
ASV_1919	0.004669	0.005928878	0.003102195	0.004976451
ASV_1925	0.004787	0.007434755	0.005121464	0.001804003
ASV_1945	0.004849	0.002912124	0.006197460	0.005438143
ASV_1977	0.004699	0.005306608	0.005121075	0.003668423
ASV_2011	0.004839	0.003245247	0.006711764	0.004559514
ASV_2033	0.004808	0.005058133	0.005739751	0.003625413
ASV_2036	0.004757	0.005276225	0.003079065	0.005915608
ASV_2037	0.004743	0.002306662	0.005159086	0.006762934
ASV_2103	0.005034	0.0005080526	0.0118631793	0.0027296924
ASV_2139	0.004775	0.001377566	0.006157920	0.006789682
ASV_2316	0.004745	0.004464201	0.006127957	0.003642577
ASV_2450	0.004546	0.006563453	0.002563650	0.004511310
ASV_2554	0.004764	0.004112171	0.006558816	0.003619993
ASV_2572	0.004751	0.002237523	0.006093875	0.005920717
ASV_2631	0.004788	0.004600679	0.006125480	0.003636764
ASV_2690	0.00468	0.004095692	0.003570675	0.006373496
ASV_2780	0.004659	0.005421956	0.004060577	0.004495518
ASV_2876	0.004774	0.004583629	0.006104257	0.003632802
ASV_1460	0.004505	0.004185632	0.002541726	0.006787920
ASV_1672	0.004628	0.002764116	0.005201815	0.005917261
ASV_1714	0.004714	0.0009322445	0.0091253702	0.0040835260
ASV_1734	0.004501	0.005976624	0.002558013	0.004968437
ASV_1780	0.004725	0.001864489	0.008222035	0.004088672
ASV_1786	0.004647	0.004148207	0.006617925	0.003175750
ASV_1822	0.004821	0.001458051	0.010744666	0.002259090
ASV_1823	0.004702	0.001889495	0.007642632	0.004573541
ASV_1879	0.004536	0.003633426	0.004090456	0.005883758
ASV_1885	0.004491	0.003245247	0.002575002	0.007654052
ASV_1895	0.00464	0.001781458	0.006671759	0.005466387
ASV_1932	0.004746	0.0009637747	0.0082333105	0.0050411184
ASV_1961	0.004727	0.001761685	0.009227418	0.003193304
ASV_1996	0.00468	0.001956834	0.006207302	0.005877078
ASV_2025	0.004655	0.004379789	0.004622783	0.004961963
ASV_2055	0.004426	0.009552909	0.001013726	0.002711078
ASV_2056	0.004704	0.001429897	0.008556198	0.004126389
ASV_2092	0.004498	0.005456028	0.003966359	0.004070639
ASV_2145	0.00461	0.003596308	0.005660236	0.004573342
ASV_2165	0.004685	0.0008641193	0.0077289531	0.0054617915
ASV_2179	0.004603	0.001391945	0.004660538	0.007757451
ASV_2275	0.004783	0.005719258	0.008171961	0.000458581
ASV_2293	0.004642	0.004202352	0.006114072	0.003610997
ASV_2319	0.004482	0.004969970	0.003582455	0.004893082
ASV_2339	0.004443	0.003918196	0.004040723	0.005369270
ASV_2413	0.004737	0.003371825	0.008100768	0.002739165
ASV_2424	0.004635	0.004553331	0.005688320	0.003663366
ASV_2440	0.004635	0.004609824	0.006110000	0.003185057
ASV_2472	0.004786	0.001363790	0.009822623	0.003172882
ASV_2502	0.004559	0.003710583	0.003534390	0.006431757
ASV_2518	0.004665	0.002327565	0.006662411	0.005005520
ASV_2537	0.004647	0.004201668	0.005140266	0.004597658
ASV_2598	0.004678	0.001798610	0.007229162	0.005006146
ASV_2672	0.004515	0.003156903	0.004518817	0.005870088
ASV_2676	0.004641	0.003091927	0.008115868	0.002715831
ASV_2696	0.004539	0.004088722	0.004090617	0.005436370
ASV_2752	0.004659	0.003824171	0.005644252	0.004509657
ASV_2771	0.004696	0.002414472	0.006703640	0.004970090
ASV_2815	0.00475	0.001854089	0.009222189	0.003174412
ASV_2837	0.004553	0.005496805	0.003610756	0.004551572
ASV_1579	0.004376	0.004986029	0.004064592	0.004077435
ASV_1605	0.004489	0.001330242	0.007634536	0.004501834
ASV_1644	0.004368	0.001871741	0.003520942	0.007712433
ASV_1648	0.004415	0.003214731	0.004651057	0.005379750
ASV_1656	0.004496	0.002324189	0.006183887	0.004981395
ASV_1666	0.004396	0.004453457	0.005590619	0.003143802
ASV_1680	0.004457	0.002798795	0.006042309	0.004529887
ASV_1736	0.00451	0.003228507	0.006665334	0.003635594
ASV_1748	0.004425	0.004649838	0.004065684	0.004560688
ASV_1774	0.00439	0.003904053	0.001547192	0.007720222
ASV_1855	0.004471	0.002404072	0.005152813	0.005857313
ASV_1894	0.004525	0.001782690	0.007726343	0.004067344
ASV_1917	0.004539	0.005155726	0.006187979	0.002273822
ASV_1920	0.004312	0.008130559	0.002069705	0.002736732
ASV_1928	0.004435	0.005609305	0.004081410	0.003613040
ASV_1962	0.004353	0.005331571	0.004554361	0.003173272
ASV_1968	0.004392	0.004024719	0.004644839	0.004507805
ASV_2014	0.004526	0.0009394962	0.0076174706	0.0050207307
ASV_2019	0.004413	0.003762468	0.003582083	0.005894205
ASV_2021	0.004526	0.002874172	0.006628878	0.004075392
ASV_2026	0.004449	0.003212587	0.005588417	0.004546271
ASV_2076	0.004301	0.000455722	0.002051150	0.010396526
ASV_2078	0.004593	0.0004661222	0.0097034160	0.0036098577
ASV_2094	0.004505	0.003306848	0.006112534	0.004096683
ASV_2095	0.00445	0.005108949	0.004596084	0.003644587
ASV_2150	0.004428	0.002684864	0.006078821	0.004519155
ASV_2182	0.004486	0.005487821	0.006145611	0.001823453
ASV_2200	0.004405	0.0009741749	0.0045757546	0.0076646635
ASV_2210	0.004374	0.002659353	0.004116328	0.006346979
ASV_2296	0.004477	0.005562892	0.005149605	0.002719010
ASV_2310	0.004463	0.004529154	0.006155795	0.002702865
ASV_2320	0.004599	0.003262856	0.008699390	0.001834324
ASV_2373	0.004488	0.004085976	0.006214003	0.003163174
ASV_2427	0.004553	0.001937950	0.007164205	0.004556133
ASV_2521	0.004568	0.004148809	0.008185551	0.001370799
ASV_2587	0.00428	0.009478040	0.001990208	0.001372249
ASV_2599	0.004555	0.000000000	0.008658370	0.005006269
ASV_2633	0.00448	0.001882243	0.005654067	0.005905139
ASV_2650	0.004384	0.005365017	0.004626257	0.003161645
ASV_2688	0.004502	0.005510424	0.006155586	0.001840974
ASV_2730	0.00449	0.001913773	0.006574002	0.004981204
ASV_2765	0.004594	0.002032211	0.007195355	0.004553345
ASV_2819	0.004561	0.0004661222	0.0081921474	0.0050235194
ASV_2834	0.004517	0.003257791	0.006638255	0.003653781
ASV_2857	0.004561	0.004258990	0.006675527	0.002747992
ASV_1678	0.004434	0.003278693	0.007745695	0.002276221
ASV_1803	0.004283	0.000000000	0.005066767	0.007781659
ASV_1806	0.004302	0.005602882	0.004111952	0.003191542
ASV_1832	0.004203	0.0086494578	0.0030705892	0.0008903346
ASV_1864	0.004364	0.004235842	0.005694726	0.003160940
ASV_1867	0.004204	0.001889495	0.003018018	0.007704344
ASV_1878	0.004199	0.003575803	0.004046492	0.004975000
ASV_1914	0.004386	0.001937950	0.007131166	0.004089029
ASV_1940	0.004468	0.004920159	0.006229653	0.002255597
ASV_1970	0.004305	0.002235059	0.006136499	0.004543247
ASV_2020	0.004165	0.004945613	0.002998827	0.004549094
ASV_2048	0.004204	0.006346100	0.003568302	0.002696459
ASV_2052	0.004247	0.003620484	0.004595580	0.004525726
ASV_2075	0.00432	0.002995985	0.003518768	0.006445585
ASV_2136	0.004283	0.003685859	0.004631761	0.004530090
ASV_2151	0.004489	0.0009407283	0.0120701518	0.0004550874
ASV_2241	0.004398	0.001852172	0.008163854	0.003177992
ASV_2255	0.004346	0.002280240	0.007156897	0.003601323
ASV_2288	0.004227	0.006380506	0.003103333	0.003196572
ASV_2408	0.004239	0.006390804	0.003593207	0.002732290
ASV_2479	0.004336	0.001391945	0.006649712	0.004966083
ASV_2497	0.004256	0.003160600	0.005092327	0.004515594
ASV_2551	0.00432	0.002713804	0.006646779	0.003600742
ASV_2552	0.004203	0.007758073	0.002576672	0.002274178
ASV_2737	0.004256	0.0004661222	0.0036716888	0.0086296737
ASV_2753	0.00433	0.002414472	0.005121739	0.005454681
ASV_2759	0.004295	0.005455320	0.005162854	0.002265774
ASV_2784	0.004319	0.004047765	0.006173751	0.002734723
ASV_2789	0.00437	0.002341341	0.007591598	0.003177125
ASV_2832	0.00429	0.004618205	0.004635073	0.003617002
ASV_2853	0.004322	0.002163378	0.006684021	0.004119904
ASV_2881	0.004439	0.004534174	0.008784222	0.000000000
ASV_1636	0.004205	0.002337965	0.006173619	0.004104037
ASV_1725	0.003864	0.0090861890	0.0020511219	0.0004550874
ASV_1778	0.004175	0.003994359	0.007151146	0.001379012
ASV_1826	0.00408	0.002675773	0.004103031	0.005459749
ASV_1918	0.004057	0.007266090	0.003546881	0.001356660
ASV_1924	0.004163	0.002464886	0.004065124	0.005958760
ASV_1927	0.004064	0.004571997	0.003070513	0.004550042
ASV_1992	0.004315	0.0009741749	0.0092305773	0.0027391647
ASV_2007	0.004181	0.003626722	0.006660540	0.002255788
ASV_2015	0.004145	0.003233615	0.006008056	0.003194721
ASV_2016	0.004164	0.001896019	0.005581802	0.005014246
ASV_2032	0.004243	0.002971707	0.006111823	0.003645958
ASV_2063	0.004165	0.0059347528	0.0056490840	0.0009101748
ASV_2068	0.004141	0.002317165	0.005594084	0.004510718
ASV_2126	0.004089	0.003177908	0.004586603	0.004503374
ASV_2130	0.004244	0.003813668	0.007551622	0.001367305
ASV_2156	0.004099	0.003066620	0.005134125	0.004096293
ASV_2215	0.004191	0.003268293	0.005680481	0.003623206
ASV_2291	0.004173	0.002337863	0.005628526	0.004553813
ASV_2322	0.004185	0.002847148	0.005167401	0.004540379
ASV_2354	0.004155	0.002202501	0.006640021	0.003622347
ASV_2355	0.004087	0.002790437	0.004041358	0.005429810
ASV_2358	0.004073	0.001377566	0.004024093	0.006816086
ASV_2394	0.004146	0.006514952	0.004120827	0.001803613
ASV_2429	0.00403	0.002738324	0.003559827	0.005793002
ASV_2485	0.004037	0.0009218443	0.0010403289	0.0101480776
ASV_2539	0.004106	0.005127345	0.003136609	0.004054892
ASV_2616	0.004115	0.004541596	0.005067497	0.002735394
ASV_2627	0.003997	0.005897834	0.002015672	0.004078975
ASV_2669	0.004036	0.006784170	0.003103333	0.002220748
ASV_2720	0.004233	0.000000000	0.007638456	0.005059733
ASV_2726	0.004403	0.0005080526	0.0104048614	0.0022962859
ASV_2763	0.004161	0.005994665	0.004679121	0.001810409
ASV_2807	0.004062	0.005538692	0.002555811	0.004090000
ASV_2840	0.004161	0.001890727	0.005139563	0.005453613
ASV_2859	0.00427	0.002811441	0.007724350	0.002273432
ASV_2891	0.004117	0.001391945	0.005043703	0.005914157
ASV_1833	0.003984	0.003717287	0.004567412	0.003668033
ASV_1835	0.003888	0.003549242	0.004033414	0.004082735
ASV_1877	0.004036	0.002877548	0.005604731	0.003625616
ASV_1941	0.004077	0.002905600	0.005689410	0.003636059
ASV_1980	0.003896	0.002213004	0.004046464	0.005429420
ASV_2041	0.004015	0.001354520	0.005651001	0.005039109
ASV_2069	0.003922	0.003145146	0.003637226	0.004983925
ASV_2122	0.004032	0.004643841	0.005164420	0.002287848
ASV_2129	0.004051	0.001377566	0.006239914	0.004536484
ASV_2160	0.003864	0.003166276	0.002543292	0.005881794
ASV_2172	0.004022	0.001848797	0.005664554	0.004553813
ASV_2180	0.004004	0.001882243	0.005137058	0.004991860
ASV_2183	0.003923	0.003719305	0.003058071	0.004991538
ASV_2203	0.004046	0.003329005	0.005628355	0.003181208
ASV_2211	0.004244	0.0013983667	0.0108780524	0.0004550874
ASV_2218	0.004034	0.0008975658	0.0066533371	0.0045504322
ASV_2261	0.004093	0.002238755	0.008679289	0.001360622
ASV_2265	0.004133	0.001382674	0.008283624	0.002732759
ASV_2273	0.0039	0.005988038	0.002518464	0.003194754
ASV_2284	0.003964	0.001858067	0.005092327	0.004940151
ASV_2287	0.003779	0.006271512	0.001035726	0.004028724
ASV_2356	0.003983	0.002673129	0.005193899	0.004081798
ASV_2376	0.003976	0.004227562	0.004083205	0.003617872
ASV_2449	0.003652	0.0095188647	0.0005131363	0.0009239241
ASV_2463	0.003867	0.004662382	0.001534806	0.005402615
ASV_2525	0.004079	0.002758906	0.007646372	0.001830440
ASV_2529	0.00407	0.0005080526	0.0067150947	0.0049872197
ASV_2555	0.004047	0.001864489	0.005691661	0.004585585
ASV_2566	0.004102	0.001340744	0.008262258	0.002702742
ASV_2594	0.003898	0.002720556	0.003566072	0.005408639
ASV_2639	0.003961	0.002279008	0.004636840	0.004966120
ASV_2651	0.003964	0.0009322445	0.0046193468	0.0063416005
ASV_2655	0.004105	0.004170924	0.007683291	0.000461962
ASV_2716	0.004143	0.001979880	0.007724350	0.002724748
ASV_2728	0.004072	0.002772887	0.007178279	0.002263532
ASV_2782	0.003845	0.005441612	0.002517960	0.003575166
ASV_2823	0.00401	0.002794817	0.005178305	0.004057872
ASV_2825	0.003967	0.003763700	0.004087124	0.004049614
ASV_2877	0.004013	0.003743481	0.005151542	0.003143690
ASV_1813	0.003789	0.004251534	0.002558013	0.004557786
ASV_1814	0.003882	0.001016105	0.006592318	0.004037720
ASV_1909	0.003839	0.000000000	0.005612647	0.005904850
ASV_1931	0.003615	0.001016105	0.001026273	0.008801577
ASV_1942	0.003816	0.005646957	0.002601577	0.003198102
ASV_1943	0.004051	0.002995985	0.009155648	0.000000000
ASV_1959	0.003813	0.002772785	0.004611935	0.004055439
ASV_1960	0.003713	0.002796733	0.001017066	0.007324138
ASV_2004	0.003663	0.004525904	0.001008619	0.005455742
ASV_2038	0.003778	0.004502473	0.005456376	0.001375241
ASV_2046	0.003806	0.001429897	0.004022698	0.005965042
ASV_2072	0.003737	0.0008871657	0.0030242912	0.0073002085
ASV_2088	0.003885	0.001429897	0.005670827	0.004553734
ASV_2093	0.003778	0.002327565	0.004096729	0.004909351
ASV_2170	0.003845	0.004707358	0.004553327	0.002274492
ASV_2190	0.00379	0.004646989	0.003085205	0.003639088
ASV_2216	0.003955	0.002362141	0.007686423	0.001816301
ASV_2228	0.003757	0.005375880	0.003602784	0.002292792
ASV_2244	0.003841	0.003516768	0.005707112	0.002299667
ASV_2256	0.003802	0.0009499986	0.0030706173	0.0073846306
ASV_2260	0.003732	0.0009394962	0.0030389074	0.0072166043
ASV_2298	0.003818	0.002305648	0.004145759	0.005001827
ASV_2314	0.003953	0.0004661222	0.0081972066	0.0031943646
ASV_2315	0.003878	0.003254517	0.006119482	0.002259169
ASV_2351	0.003858	0.003661682	0.005629267	0.002282147
ASV_2392	0.003904	0.001482228	0.006638359	0.003592608
ASV_2395	0.003808	0.003189540	0.004621017	0.003613029
ASV_2476	0.004016	0.0004314436	0.0093427137	0.0022734317
ASV_2513	0.003825	0.002295248	0.004657605	0.004522345
ASV_2657	0.003841	0.003628522	0.005165255	0.002728519
ASV_2697	0.003779	0.002668623	0.004609030	0.004059604
ASV_2768	0.0039	0.001524158	0.006089139	0.004088080
ASV_2777	0.003846	0.004296715	0.004516511	0.002724658
ASV_2820	0.003763	0.004098520	0.002609416	0.004581814
ASV_2892	0.003846	0.000897668	0.005681571	0.004958451
ASV_1939	0.003427	0.008929202	0.000000000	0.001352297
ASV_1976	0.003703	0.001761685	0.006177662	0.003168875
ASV_1989	0.003725	0.0008628872	0.0081103919	0.0022003943
ASV_1999	0.003776	0.002822971	0.006234333	0.002269459
ASV_2000	0.003523	0.006760885	0.001528001	0.002280696
ASV_2031	0.003622	0.003156094	0.004049805	0.003659595
ASV_2044	0.00352	0.005392453	0.001536343	0.003630481
ASV_2070	0.00353	0.001736277	0.002057395	0.006797783
ASV_2079	0.003848	0.000000000	0.008843189	0.002701212
ASV_2121	0.003628	0.001405721	0.004123332	0.005354730
ASV_2124	0.003756	0.003249409	0.006662077	0.001355599
ASV_2149	0.00342	0.0074541100	0.0005131363	0.0022927924
ASV_2152	0.00355	0.004447781	0.002989877	0.003213335
ASV_2162	0.003632	0.001318609	0.004594519	0.004982778
ASV_2192	0.003576	0.003186290	0.002563622	0.004978306
ASV_2217	0.003659	0.003110569	0.005564650	0.002303048
ASV_2248	0.003487	0.008378433	0.002082195	0.000000000
ASV_2276	0.00379	0.002964455	0.005672393	0.002732403
ASV_2337	0.003557	0.003554877	0.002565928	0.004549461
ASV_2342	0.003677	0.001748011	0.005654464	0.003627179
ASV_2362	0.003941	0.000455722	0.011367335	0.000000000
ASV_2366	0.003591	0.000897668	0.003517098	0.006358956
ASV_2405	0.003731	0.001471827	0.005629921	0.004090993
ASV_2409	0.003697	0.002362141	0.005111423	0.003618696
ASV_2471	0.003628	0.0004326757	0.0041269955	0.0063243841
ASV_2515	0.003637	0.004783967	0.002056759	0.004071029
ASV_2523	0.003569	0.004044835	0.002587521	0.004073750
ASV_2583	0.003522	0.000441946	0.001528001	0.008595338
ASV_2602	0.003741	0.0009114441	0.0071214860	0.0031894993
ASV_2625	0.003675	0.003215963	0.004621246	0.003186988
ASV_2660	0.00364	0.003146378	0.004599017	0.003173152
ASV_2738	0.003614	0.006827231	0.003553658	0.000461962
ASV_2779	0.003701	0.006564139	0.003618671	0.000920543
ASV_2785	0.003604	0.004516633	0.003586961	0.002707105
ASV_2799	0.003602	0.001761685	0.004019358	0.005026143
ASV_2894	0.00357	0.000441946	0.003047355	0.007221796
ASV_1952	0.003598	0.001398367	0.006237541	0.003158811
ASV_1958	0.003553	0.002237078	0.006157284	0.002265774
ASV_2080	0.003493	0.0009322445	0.0040843432	0.0054636319
ASV_2104	0.003546	0.002383271	0.005062391	0.003191853
ASV_2112	0.003519	0.003720639	0.004602330	0.002233515
ASV_2127	0.003526	0.003595076	0.005161156	0.001822584
ASV_2140	0.003481	0.004205830	0.002575030	0.003662028
ASV_2163	0.00357	0.002744732	0.005662940	0.002303048
ASV_2164	0.003434	0.005468665	0.002568861	0.002265774
ASV_2196	0.003531	0.002822185	0.004600715	0.003169190
